RowID,Service,Service Center,State,Postal Code,Address,Latitude,Longitude,Service Details URL,Data As On
SVC1069,Transfer Station,Erskine Park Transfer Station,NSW,2759,"85-87 Quarry Road, Erskine Park, NSW, 2759",-33.8188823594222,150.7831135000006,https://www.cleanaway.com.au/location/erskine-park-transfer-station/,2024-08-09 13:11:54
SVC1069,Office,Erskine Park Transfer Station,NSW,2759,"85-87 Quarry Road, Erskine Park, NSW, 2759",-33.8188823594222,150.7831135000006,https://www.cleanaway.com.au/location/erskine-park-transfer-station/,2024-08-09 13:11:54
SVC1070,Solid waste services,Cleanaway Geraldton-Webberton Solid Waste Services,WA,6530,"11 Connolly Street, Webberton , WA, 6530",-28.74827835685485,114.62827788098733,https://www.cleanaway.com.au/location/webberton/,2024-08-09 13:12:01
SVC1071,Industrial waste services,Cleanaway Gladstone - Industrial Waste Services,QLD,4680,"41 Guerassimoff Road, Gladstone, QLD, 4680",-23.80979455426217,151.14810492116328,https://www.cleanaway.com.au/location/yarwun/,2024-08-09 13:12:05
SVC1072,Liquid waste services,Cleanaway Glendenning - Liquid Waste Services,NSW,2761,"6-8 Rayben Street, Glendenning, NSW, 2761",-33.75056846092886,150.85632264327973,https://www.cleanaway.com.au/location/glendenning/,2024-08-09 13:12:09
SVC1073,Solid waste services,Cleanaway Glendenning Municipal Collections Site,NSW,2761,"43 Cox Place, Glendenning NSW 2761",-33.7491765448081,150.84725438595396,https://www.cleanaway.com.au/location/cox-place-glendenning/,2024-08-09 13:12:13
SVC1074,Solid waste services,Cleanaway Glenorchy Solid Waste Services,TAS,7010,1 Mckay Avenue Glenorchy TAS 7010,-42.82819751549476,147.27509695317426,https://www.cleanaway.com.au/location/glenorchy/,2024-08-09 13:12:16
SVC1075,Miscellaneous,Cleanaway Grafton Depot,NSW,2460,"Shed 35, 160-170 North Street, Grafton, NSW, 2460",-29.670985262627195,152.9398891754968,https://www.cleanaway.com.au/location/grafton/,2024-08-09 13:12:22
SVC1076,Solid waste services,Cleanaway Greenacre - Solid Waste Services,NSW,2190,"44 Claremont Avenue, Greenacre, NSW, 2190",-33.901456652112174,151.03822187131976,https://www.cleanaway.com.au/location/greenacre/,2024-08-09 13:12:25
SVC1077,Solid waste services,Cleanaway Griffith - Solid Waste Services,NSW,2680,"88 Wakaden Street, Griffith, NSW, 2680",-34.288498,146.067276,https://www.cleanaway.com.au/location/griffith/,2024-08-09 13:12:29
SVC1078,Solid waste services,Cleanaway Gympie - Solid Waste Services,QLD,4570,"19 Dennis Little Drive, Gympie, QLD, 4570",-26.223868,152.698278,https://www.cleanaway.com.au/location/gympie/,2024-08-09 13:12:35
SVC1079,Transfer Station,Cleanaway Hallam Material Recovery Transfer Station,VIC,3803,"39 Wedgewood Drive, Hallam, Vic, 3803",-38.0086916161689,145.25558345278245,https://www.cleanaway.com.au/location/hallam/,2024-08-09 13:12:39
SVC1080,Liquid waste services,Cleanaway Heatherbrae Liquid Waste Services,NSW,2324,"42 Heather Street, Heatherbrae, NSW, 2324",-32.78798584680819,151.7351288525832,https://www.cleanaway.com.au/location/heatherbrae/,2024-08-09 13:12:43
SVC1081,Miscellaneous,Hemmant Packaging Waste Recycling: Cardboard Paper Plastics,QLD,4174,"94 Anton Road, Hemmant, QLD, 4174",-27.431895041434345,153.1322474976208,https://www.cleanaway.com.au/location/hemmant/,2024-08-09 13:12:48
SVC1082,Liquid waste services,Cleanaway Henderson Waste Water Treatment Facility,WA,6166,"24 Stuart Drive, Henderson, WA, 6166",-32.16433268677475,115.77648794262564,https://www.cleanaway.com.au/location/henderson/,2024-08-09 13:12:52
SVC1083,Solid waste services,Cleanaway Hervey Bay – MRF,QLD,4655,"48-50 Industrial Ave.Dundowran, Hervey Bay, QLD, 4655",-25.29723080693281,152.7925287907059,https://www.cleanaway.com.au/location/dundowran/,2024-08-09 13:12:58
SVC1084,Solid waste services,Cleanaway Hervey Bay Municipal,QLD,4655,"18-20 Ellengowan Street, Urangan, Hervey Bay, QLD, 4655",-25.316874658210253,152.88993332407378,https://www.cleanaway.com.au/location/urangan/,2024-08-09 13:13:04
SVC1085,Liquid waste services,Cleanaway Holtze Solid Waste Depot,NT,0829,"875 Stuart Highway, Holtze, NT, 0829",-12.452588140179698,130.96376462949073,https://www.cleanaway.com.au/location/darwin-holtze/,2024-08-09 13:13:10
SVC1085,Industrial waste services,Cleanaway Holtze Solid Waste Depot,NT,0829,"875 Stuart Highway, Holtze, NT, 0829",-12.452588140179698,130.96376462949073,https://www.cleanaway.com.au/location/darwin-holtze/,2024-08-09 13:13:10
SVC1086,Solid waste services,Cleanaway Hume - Solid Waste Services,ACT,2620,"88 Sawmill Cct, Hume, ACT, 2620",-35.39688911546692,149.15948837314696,https://www.cleanaway.com.au/location/hume/,2024-08-09 13:13:14
SVC1087,Solid waste services,Cleanaway Inkerman - Solid Waste Services,SA,5501,"Landfill Waste Service Prime Road, Inkerman, SA, 5501",-34.283768033796704,138.25928876407573,https://www.cleanaway.com.au/location/inkerman/,2024-08-09 13:13:19
SVC1088,Solid waste services,Cleanaway Innisfail - Solid Waste Services,QLD,4860,"70 Goondi Mill Road, Innisfail, QLD, 4860",-17.51205952580729,146.00660426734922,https://www.cleanaway.com.au/location/innisfail/,2024-08-09 13:13:24
SVC1089,Liquid waste services,Cleanaway Invermay - Liquid & Industrial Waste Services,TAS,7248,"29 Churchill Park Dr, Invermay, TAS, 7248",-41.417534657925245,147.1432381449959,https://www.cleanaway.com.au/location/invermay/,2024-08-09 13:13:31
SVC1090,Solid waste services,Cleanaway Kalgoorlie - Solid Waste Services,WA,6430,"5 Carnegie Street, Kalgoorlie, WA, 6430",-30.7858236500685,121.44167060172626,https://www.cleanaway.com.au/location/kalgoorlie-2/,2024-08-09 13:13:35
SVC1091,Miscellaneous,Kalgoorlie Waste Depot,WA,6430,"5, Carnegie St. Broadwood Western Australia, 6430",-30.78590146457046,121.4415959498276,https://www.cleanaway.com.au/location/kalgoorlie-boulder-csw/,2024-08-09 13:13:40
SVC1092,Industrial waste services,Cleanaway Karratha Industrial Waste Services,WA,6714,"Lot 126 Tom Price Road, Cooya Pooya, WA 6714",-20.8070954635893,116.77351190870094,https://www.cleanaway.com.au/location/karratha-industrial-services/,2024-08-09 13:13:45
SVC1093,Solid waste services,Cleanaway Karratha - Solid Waste Depot,WA,6714,"Lot 609 Warlu Rd, Cooya Pooya WA 6714",-20.811025148568405,116.77345550898944,https://www.cleanaway.com.au/location/karratha/,2024-08-09 13:13:48
SVC1094,Solid waste services,Cleanaway Katherine - Solid Waste Services,NT,0850,"2 Murray Street, Katherine, NT, 0850",-14.483119441103426,132.25791713483042,https://www.cleanaway.com.au/location/katherine/,2024-08-09 13:13:52
SVC1095,Solid waste services,Cleanaway Katoomba – Solid Waste Services,NSW,2780,"41 Barton Street, Katoomba, NSW, 2780",-33.70124863930182,150.31654471987724,https://www.cleanaway.com.au/location/katoomba/,2024-08-09 13:13:58
SVC1095,Office,Cleanaway Katoomba – Solid Waste Services,NSW,2780,"41 Barton Street, Katoomba, NSW, 2780",-33.70124863930182,150.31654471987724,https://www.cleanaway.com.au/location/katoomba/,2024-08-09 13:13:58
SVC1096,Solid waste services,Cleanaway Kemps Creek Resource Recovery Park,NSW,2178,"1725 Elizabeth Drive, Kemps Creek. NSW 2178",-33.86945869624841,150.7624556675415,https://www.cleanaway.com.au/location/cleanaway-kemps-creek-resource-recovery-park/,2024-08-09 13:14:02
SVC1097,Industrial waste services,Cleanaway Kooragang - Industrial Waste Services,NSW,2304,"19 Egret Street, Kooragang, NSW, 2304",-32.88018550749655,151.767324081438,https://www.cleanaway.com.au/location/kooragang-industrial/,2024-08-09 13:14:06
SVC1098,Liquid waste services,Cleanaway Kooragang TTS – Liquid Waste Services,NSW,2304,"47 Raven Street, Kooragang Island, NSW, 2304",-32.88023893004462,151.76733075808517,https://www.cleanaway.com.au/location/kooragang-tts/,2024-08-09 13:14:11
SVC1099,Office,Cleanaway Koorlong Mildura Solid Waste Service,VIC,3500,"428 Magnum Avenue, Koorlong (Mildura), VIC, 3500",-34.3392551,142.0981271,https://www.cleanaway.com.au/location/koorlong/,2024-08-09 13:14:15
SVC1100,Office,Kronkup,WA,6330,"Lower Denmark Road, Kronkup, WA, 6330",-35.0207326,117.6844069,https://www.cleanaway.com.au/location/kronkup/,2024-08-09 13:14:21
SVC1101,Solid waste services,Cleanaway Kununurra Depot,WA,6743,"1 Kentia Way, Kununurra , WA, 6743",-15.757934871018726,128.7460208588387,https://www.cleanaway.com.au/location/kununurra/,2024-08-09 13:14:25
SVC1102,Industrial waste services,Cleanaway Kwinana - Industrial Waste Services,WA,6167,"27 Beach Street, Kwinana Beach, WA, 6167",-32.24411646774499,115.78033381094964,https://www.cleanaway.com.au/location/kwinana/,2024-08-09 13:14:31
SVC1102,Office,Cleanaway Kwinana - Industrial Waste Services,WA,6167,"27 Beach Street, Kwinana Beach, WA, 6167",-32.24411646774499,115.78033381094964,https://www.cleanaway.com.au/location/kwinana/,2024-08-09 13:14:31
SVC1103,Liquid waste services,Cleanaway Kwinana - Technical and Environmental Services,WA,6167,"Lot 4 Mason Road, Kwinana Beach, WA, 6167",-32.224363166799755,115.77669195174768,https://www.cleanaway.com.au/location/kwinana-tes/,2024-08-09 13:14:36
SVC1104,Solid waste services,Cleanaway Laverton MRF and Plastic Recovery Facility,VIC,3026,"32 Gilbertson Rd, Laverton, Vic, 3026",-37.82160991723898,144.79576105261842,https://www.cleanaway.com.au/location/laverton-mrf/,2024-08-09 13:14:41
SVC1105,Liquid waste services,Cleanaway Laverton Technical Waste Services,VIC,3026,"83 Dohertys Road, Laverton North, VIC, 3026",-37.829259684202576,144.79461135320793,https://www.cleanaway.com.au/location/laverton-north/,2024-08-09 13:14:47
SVC1106,Solid waste services,Cleanaway Leongatha Municipal Solid Waste Services,VIC,3953,"1 Cusack Rd, Leongatha, VIC, 3953",-38.46515802548319,145.95943114716567,https://www.cleanaway.com.au/location/leongatha/,2024-08-09 13:14:50
SVC1106,Office,Cleanaway Leongatha Municipal Solid Waste Services,VIC,3953,"1 Cusack Rd, Leongatha, VIC, 3953",-38.46515802548319,145.95943114716567,https://www.cleanaway.com.au/location/leongatha/,2024-08-09 13:14:50
SVC1107,Solid waste services,Cleanaway Lismore CDS Solid Waste Depot,NSW,2480,"17 Habib Drive, Lismore, NSW, 2480",-28.822906277110995,153.26188231950778,https://www.cleanaway.com.au/location/lismore/,2024-08-09 13:14:54
SVC1108,Solid waste services,Cleanaway Lonsdale - Solid Waste Services,SA,5160,"Lot 79 Liston Road, Lonsdale, SA, 5160",-35.096019826247016,138.50125136275895,https://www.cleanaway.com.au/location/lonsdale-lot-79-liston-road/,2024-08-09 13:15:00
SVC1109,Miscellaneous,Cleanaway Lonsdale - Waste and Recycling Depot,SA,5160,"10 Donegal Road , Lonsdale, SA, 5160",-35.11899613364654,138.49303886929948,https://www.cleanaway.com.au/location/lonsdale-sawaste/,2024-08-09 13:15:04
SVC1110,Solid waste services,Lucas Heights Organic Resource Recovery Facility,NSW,2234,"Little Forest Road, Lucas Heights. NSW 2234",-34.0458007,150.9736569,https://www.cleanaway.com.au/location/cleanaway-lucas-heights-orrf/,2024-08-09 13:15:10
SVC1111,Solid waste services,Cleanaway Lucas Heights Resource Recovery Park,NSW,2234,"Little Forest Road, Lucas Heights. NSW 2234",-34.04483428673299,150.9731024434171,https://www.cleanaway.com.au/location/cleanaway-lucas-heights-rrp/,2024-08-09 13:15:14
SVC1112,Solid waste services,Cleanaway Lysterfield Resource Recovery Centre,VIC,3156,"840 Wellington Road, Lysterfield, VIC, 3156",-37.943951894124,145.3191043353757,https://www.cleanaway.com.au/location/lysterfield/,2024-08-09 13:15:17
SVC1113,Miscellaneous,Maddington Jade Street,WA,6109,"22-24 Jade Street, Maddington, WA, 6109",-32.03925999544982,115.99922766376258,https://www.cleanaway.com.au/location/maddington-2/,2024-08-09 13:15:22
SVC1114,Liquid waste services,Maddington Kenwick Rd Liquid Waste Services,WA,6109,"280 Kenwick Road, Maddington, WA, 6109",-32.02958970620715,115.99848870307105,https://www.cleanaway.com.au/location/maddington-kenwick/,2024-08-09 13:15:29
SVC1115,Miscellaneous,Maddington Valencia Way,WA,6109,"Lot 579 Valencia Way, Maddington, WA, 6109",-32.03567189355669,115.99618977792728,https://www.cleanaway.com.au/location/maddington/,2024-08-09 13:15:34
SVC1116,Solid waste services,Cleanaway Malaga - Solid Waste Services,WA,6530,"171 Camboon Road, Malaga, WA, 6530",-31.866000861367517,115.88811538148046,https://www.cleanaway.com.au/location/malaga/,2024-08-09 13:15:40
SVC1117,Solid waste services,Cleanaway Mandurah - Solid Waste Services,WA,6210,"101 Park Road, Mandurah, WA, 6210",-32.51531772998657,115.7438272000268,https://www.cleanaway.com.au/location/mandurah-2/,2024-08-09 13:15:44
SVC1118,Transfer Station,Mandurah Tip: Transfer Station,WA,6180,"80 Corsican Pl, Parklands, WA, 6180",-32.504415610631085,115.75982899045232,https://www.cleanaway.com.au/location/mandurah/,2024-08-09 13:15:48
SVC1119,Solid waste services,Cleanaway Manjimup — Solid Waste Depot,WA,6258,"9 Gandy Street, Manjimup, WA, 6258",-34.25550049801965,116.149420262724,https://www.cleanaway.com.au/location/manjimup-solid-waste/,2024-08-09 13:15:52
SVC1120,Office,Mansfield,VIC,3722,"C/- Trans Ag. Withers Lane, Mansfield, VIC, 3722",-37.0521693,146.0881238,https://www.cleanaway.com.au/location/mansfield/,2024-08-09 13:15:57
SVC1121,Solid waste services,Cleanaway Margaret River Solid Waste Depot,WA,6285,"17 Auger Way, Margaret River, WA, 6285",-33.96672800321526,115.07210875324134,https://www.cleanaway.com.au/location/margaret-river/,2024-08-09 13:16:01
SVC1121,Office,Cleanaway Margaret River Solid Waste Depot,WA,6285,"17 Auger Way, Margaret River, WA, 6285",-33.96672800321526,115.07210875324134,https://www.cleanaway.com.au/location/margaret-river/,2024-08-09 13:16:01
SVC1122,Office,Cleanaway Melbourne Corporate Head Office,VIC,3004,"Level 4, 441 St Kilda Road, Melbourne, VIC, 3004",-37.83943217730081,144.97763336491647,https://www.cleanaway.com.au/location/melbourne/,2024-08-09 13:16:06
SVC1123,Solid waste services,Cleanaway Mildura - Solid Waste Services,VIC,3500,"359 Benetook Avenue, Mildura, VIC, 3500",-34.199754995397875,142.17421414333316,https://www.cleanaway.com.au/location/mildura/,2024-08-09 13:16:12
SVC1123,Liquid waste services,Cleanaway Mildura - Solid Waste Services,VIC,3500,"359 Benetook Avenue, Mildura, VIC, 3500",-34.199754995397875,142.17421414333316,https://www.cleanaway.com.au/location/mildura/,2024-08-09 13:16:12
SVC1124,Office,Cleanaway Milton Corporate Office,QLD,4064,"Level 7, 135 Coronation Drive, Milton, QLD, 4064",-27.470353744143598,153.00765615951624,https://www.cleanaway.com.au/location/milton/,2024-08-09 13:16:18
SVC1125,Solid waste services,Cleanaway Monash Solid Waste Transfer Station,SA,5342,"92 Hoskin Road, Monash, SA, 5342",-34.25684598862214,140.6050889362727,https://www.cleanaway.com.au/location/monash/,2024-08-09 13:16:22
SVC1126,Liquid waste services,Cleanaway Moranbah - Liquid Waste Services,QLD,4744,"13 - 19 Thorpe Street, Moranbah, QLD, 4744",-21.98603455754195,148.01488531938543,https://www.cleanaway.com.au/location/moranbah/,2024-08-09 13:16:28
SVC1127,Solid waste services,Cleanaway Morningside - Solid Waste Services,QLD,4170,"42 Manton Street , Morningside, QLD, 4170",-27.452751757838957,153.07732429982818,https://www.cleanaway.com.au/location/morningside/,2024-08-09 13:16:34
SVC1128,Solid waste services,Cleanaway Mornington - Solid Waste Services,VIC,3931,"12A Carbine Way, Mornington, VIC, 3931",-38.23047984961146,145.06867493070044,https://www.cleanaway.com.au/location/mornington-2/,2024-08-09 13:16:39
SVC1128,Office,Cleanaway Mornington - Solid Waste Services,VIC,3931,"12A Carbine Way, Mornington, VIC, 3931",-38.23047984961146,145.06867493070044,https://www.cleanaway.com.au/location/mornington-2/,2024-08-09 13:16:39
SVC1129,Industrial waste services,Cleanaway Morwell Industrial Waste Services,VIC,3840,6-8 Wegner Street Morwell Victoria 3840,-38.22987945430703,146.39682829111084,https://www.cleanaway.com.au/location/morwell-industrial-waste-services/,2024-08-09 13:16:43
SVC1130,Solid waste services,Cleanaway Morwell Solid Waste Services Municipal,VIC,3840,"132-160 Princes Drive (Corser Rd), Morwell, VIC, 3840",-38.2335502609417,146.44215252731158,https://www.cleanaway.com.au/location/morwell-municipal/,2024-08-09 13:16:50
SVC1131,Solid waste services,Cleanaway Mount Gambier Depot,SA,5290,"7 Eucalypt Drive, Mount Gambier, SA, 5290",-37.84419478990542,140.8039420311392,https://www.cleanaway.com.au/location/mount-gambier/,2024-08-09 13:16:54
SVC1132,Liquid waste services,Cleanaway Mt. Isa - Liquid and Industrial Waste Services,QLD,4825,"13 Northridge Rd, Kalkadoon, QLD, 4825",-20.688098241779148,139.48826886228483,https://www.cleanaway.com.au/location/mt-isa/,2024-08-09 13:16:58
SVC1133,Industrial waste services,Cleanaway Mulgrave Industrial Waste Services,VIC,3170,"10-16 Geddes Street, Mulgrave, VIC, 3170",-37.90667170885494,145.15499356349,https://www.cleanaway.com.au/location/mulgrave/,2024-08-09 13:17:03
SVC1134,Liquid waste services,Cleanaway Narangba – Hazardous Liquid Waste Services,QLD,4504,"8-12 Krypton Street, Narangba, QLD, 4504",-27.198908583422064,153.00245588654735,https://www.cleanaway.com.au/location/narangba-liquid-waste-services/,2024-08-09 13:17:09
SVC1135,Solid waste services,Cleanaway Narangba Solid Waste Municipal,QLD,4504,"56 - 60 Saltwater Circuit, Narangba, QLD, 4504",-27.206933789931885,152.9885814522348,https://www.cleanaway.com.au/location/narangba-2/,2024-08-09 13:17:14
SVC1136,Miscellaneous,Cleanaway Narangba Vacuum Truck Liquid Waste Services,QLD,4504,"109 Potassium Street, Narangba, QLD, 4504",-27.1971304,152.9984246,https://www.cleanaway.com.au/location/narangba/,2024-08-09 13:17:19
SVC1137,Liquid waste services,Cleanaway Narangba Waste Facility,QLD,4504,"26-32 Potassium Street, Narangba, QLD, 4504",-27.19965296246061,153.00675098434937,https://www.cleanaway.com.au/location/narangba-3/,2024-08-09 13:17:22
SVC1138,Solid waste services,Cleanaway Narangba - Waste Transfer Station,QLD,4504,"200 Potassium Street, Narangba, QLD, 4504",-27.198941361528483,152.98986424218432,https://www.cleanaway.com.au/location/narangba-transfer-station/,2024-08-09 13:17:26
SVC1139,Solid waste services,Cleanaway New Chum - Solid Waste Services,QLD,4303,"100 Chum Street, New Chum, QLD, 4303",-27.607929297837284,152.83432464445465,https://www.cleanaway.com.au/location/new-chum/,2024-08-09 13:17:32
SVC1140,Solid waste services,Cleanaway Newman Solid Waste Depot,WA,6753,"1568 Woodstock street, Newman, WA, 6753",-23.37238971273152,119.7304318632627,https://www.cleanaway.com.au/location/newman/,2024-08-09 13:17:36
SVC1140,Industrial waste services,Cleanaway Newman Solid Waste Depot,WA,6753,"1568 Woodstock street, Newman, WA, 6753",-23.37238971273152,119.7304318632627,https://www.cleanaway.com.au/location/newman/,2024-08-09 13:17:36
SVC1141,Miscellaneous,Cleanaway Newstead — Solid Waste Services,TAS,7250,"37 Birch Avenue, Newstead, TAS, 7250",-41.43499492006276,147.16411281003428,https://www.cleanaway.com.au/location/newstead/,2024-08-09 13:17:43
SVC1142,Industrial waste services,Cleanaway Nhulunbuy - Industrial Waste Services,NT,0880,"1 Melville Bay Road, C/O Rio Tinto Gove Nhulunbuy, NT, 0880",-12.190803970805476,136.75348626523842,https://www.cleanaway.com.au/location/nhulunbuy/,2024-08-09 13:17:48
SVC1143,Solid waste services,Cleanaway Northgate - Solid Waste Services,QLD,4013,"172 Crockford Street, Northgate, QLD, 4013",-27.389485848175312,153.08118133290225,https://www.cleanaway.com.au/location/northgate/,2024-08-09 13:17:54
SVC1144,Solid waste services,Cleanaway Nowra - Solid Waste Services,NSW,2541,"7 Tom Thumb Avenue, Nowra, NSW, 2541",-34.91319521406604,150.57975414316385,https://www.cleanaway.com.au/location/nowra/,2024-08-09 13:17:58
SVC1144,Office,Cleanaway Nowra - Solid Waste Services,NSW,2541,"7 Tom Thumb Avenue, Nowra, NSW, 2541",-34.91319521406604,150.57975414316385,https://www.cleanaway.com.au/location/nowra/,2024-08-09 13:17:58
SVC1145,Miscellaneous,Cleanaway Orange Depot - Health Services,NSW,2800,"Unit 1, 191 Byng Street, Orange, NSW, 2800",-33.28154054011117,149.1072033609523,https://www.cleanaway.com.au/location/byng-st-orange/,2024-08-09 13:18:02
SVC1146,Liquid waste services,Cleanaway Orange Liquid Waste Depot,NSW,2800,"28 Leewood Drive, Orange, NSW, 2800",-33.31265210461621,149.11038410411652,https://www.cleanaway.com.au/location/orange/,2024-08-09 13:18:07
SVC1147,Solid waste services,Cleanaway Oxley Solid Waste Services,QLD,4075,"2145 Ipswich Road, Oxley, QLD, 4075",-27.56361920076197,152.98561766604732,https://www.cleanaway.com.au/location/oxley/,2024-08-09 13:18:12
SVC1148,Liquid waste services,Cleanaway Padstow Liquid Waste Services,NSW,2211,"12 Stuart Street, Padstow, NSW, 2211",-33.94460372431617,151.03765259217488,https://www.cleanaway.com.au/location/padstow/,2024-08-09 13:18:18
SVC1149,Liquid waste services,Cleanaway Paget Mackay - Liquids Waste Services,QLD,4740,"Lot 3 Crichtons Rd, Paget, QLD, 4740",-21.192329001937534,149.16306718588277,https://www.cleanaway.com.au/location/pagetmackay/,2024-08-09 13:18:24
SVC1150,Miscellaneous,Cleanaway Paget Mackay - Solid Waste Services,QLD,4740,"Lot 3 Crichtons Rd, Paget, QLD, 4740",-21.19235356780925,149.16304804510474,https://www.cleanaway.com.au/location/cleanaway-paget-mackay-solid-waste-services/,2024-08-09 13:18:28
SVC1151,Miscellaneous,Parkes NSW,NSW,2600,"28 May Street, Parkes, NSW, 2600",-33.142893360569104,148.18106230338034,https://www.cleanaway.com.au/location/parkes/,2024-08-09 13:18:34
SVC1152,Liquid waste services,Cleanaway Parkeston - Liquid Waste Services,WA,6434,"Lot 33 Yarri Road, Parkeston, WA, 6434",-30.70977217952433,121.50860663517297,https://www.cleanaway.com.au/location/parkeston/,2024-08-09 13:18:38
SVC1152,Office,Cleanaway Parkeston - Liquid Waste Services,WA,6434,"Lot 33 Yarri Road, Parkeston, WA, 6434",-30.70977217952433,121.50860663517297,https://www.cleanaway.com.au/location/parkeston/,2024-08-09 13:18:38
SVC1153,Solid waste services,Cleanaway Parkhurst - Solid Waste Services,QLD,4701,"78 Waurn Street, Parkhurst, QLD, 4701",-23.33329659990984,150.50397830176257,https://www.cleanaway.com.au/location/parkhurst/,2024-08-09 13:18:43
SVC1154,Solid waste services,Cleanaway Peakhurst Solid Waste Depot,NSW,2210,"8-10 Depot Road, Mortdale, NSW, 2210",-33.967709135538854,151.06254519445952,https://www.cleanaway.com.au/location/peakhurst/,2024-08-09 13:18:50
SVC1155,Miscellaneous,Perth MRF,WA,6055,"72 Hyne Road, South Guildford, WA, 6055",-31.915738733432097,115.96737529065088,https://www.cleanaway.com.au/location/perth-material-recovery-facility/,2024-08-09 13:18:54
SVC1156,Office,Cleanaway Pinjarra,WA,6208,"Alocoa Access Road, South West Highway, Pinjarra, WA, 6208",-32.6599049,115.8285153,https://www.cleanaway.com.au/location/pinjarra/,2024-08-09 13:18:58
SVC1157,Solid waste services,Cleanaway Port Adelaide - Solid Waste Services,SA,5013,"2 Francis Rd, Wingfield SA 5013, Australia",-34.84442097392786,138.5429558408226,https://www.cleanaway.com.au/location/port-adelaide/,2024-08-09 13:19:02
SVC1158,Solid waste services,Cleanaway Port Augusta Solid Waste Transfer Station,SA,5710,"Lot 10 Footner Road, Port Augusta, SA, 5710",-32.505562227210376,137.81003601306412,https://www.cleanaway.com.au/location/stirling-north/,2024-08-09 13:19:06
SVC1159,Liquid waste services,Cleanaway Port Hedland Liquid & Technical Services,WA,6721,"20 Schillaman Street, Wedgefield, WA, 6721",-20.369430961371663,118.59883890532004,https://www.cleanaway.com.au/location/wedgefield/,2024-08-09 13:19:10
SVC1160,Solid waste services,Cleanaway Port Hedland Solid Waste Services,WA,6721,"18 Schillaman Street, Wedgefield, WA, 6721",-20.369511269408328,118.59762085464897,https://www.cleanaway.com.au/location/port-hedland/,2024-08-09 13:19:14
SVC1160,Office,Cleanaway Port Hedland Solid Waste Services,WA,6721,"18 Schillaman Street, Wedgefield, WA, 6721",-20.369511269408328,118.59762085464897,https://www.cleanaway.com.au/location/port-hedland/,2024-08-09 13:19:14
SVC1161,Liquid waste services,Cleanaway Port Kembla Liquid Waste Services,NSW,2505,"Recycling Area 21, Bluescope Steel, Springhill Road, Port Kembla, NSW, 2505",-34.45520241169187,150.87265678476146,https://www.cleanaway.com.au/location/port-kembla/,2024-08-09 13:19:21
SVC1162,Solid waste services,Cleanaway Portarlington Road Moolap Depot,VIC,3224,"317 Portarlington Road, Moolap, VIC, 3224",-38.16548988320143,144.42027733885604,https://www.cleanaway.com.au/location/moolap/,2024-08-09 13:19:25
SVC1163,Solid waste services,Cleanaway Portsmith Cairns Solid Waste Services,QLD,4870,"66 Fearnley Street, Portsmith Cairns, QLD, 4870",-16.935437983447315,145.77113796653825,https://www.cleanaway.com.au/location/portsmith/,2024-08-09 13:19:27
SVC1164,Liquid waste services,Cleanaway Queanbeyan Liquid Waste Depot,NSW,2620,"42B Aurora Ave, Queanbeyan, NSW, 2620",-35.33834372891299,149.24804793546613,https://www.cleanaway.com.au/location/queanbeyan/,2024-08-09 13:19:31
SVC1165,Miscellaneous,Cleanaway Ramsay SA,SA,5575,"Section 100 Dump Road, Ramsay, SA, 5575",-34.79998343337878,137.78792400506998,https://www.cleanaway.com.au/location/ramsay-sa/,2024-08-09 13:19:37
SVC1166,Miscellaneous,Cleanaway Ravenhall Melbourne Regional Landfill,VIC,3023,"1100-1152 Christies Road, Ravenhall, VIC, 3023",-37.78769471213414,144.7224335342535,https://www.cleanaway.com.au/location/ravenhall/,2024-08-09 13:19:39
SVC1167,Solid waste services,Cleanaway Rockdale Resource Recovery Centre,NSW,2116,"5 Lindsay Street, Rockdale. NSW 2116",-33.95829848119168,151.14379702769418,https://www.cleanaway.com.au/location/cleanaway-rockdale-resource-recovery-centre/,2024-08-09 13:19:43
SVC1168,Liquid waste services,Cleanaway Rockhampton NWO & ERS Liquid Waste Service,QLD,4700,"Dooley St & Robinson St, Rockhampton City, QLD, 4700",-23.36343280778461,150.50999940984047,https://www.cleanaway.com.au/location/rockhampton/,2024-08-09 13:19:48
SVC1169,Miscellaneous,Cleanaway Rokeby Technical and Environmental Services,TAS,7018,"8/73 Droughty Point Road, Rokeby, TAS, 7018",-42.90601824530805,147.4419780444115,https://www.cleanaway.com.au/location/rokeby/,2024-08-09 13:19:54
SVC1170,Industrial waste services,Cleanaway Roma Industrial Waste Services,QLD,4455,"27 - 31 Linton Street, Roma, QLD, 4455",-26.582765184930075,148.77704248162357,https://www.cleanaway.com.au/location/roma/,2024-08-09 13:20:00
SVC1171,Office,Cleanaway Rutherford Refinery,NSW,2320,"11 Kyle St, Rutherford, NSW, 2320",-32.710217045609525,151.49925201764503,https://www.cleanaway.com.au/location/rutherford-2/,2024-08-09 13:20:05
SVC1172,Liquid waste services,Cleanaway Rutherford Waste Oil Collection Facility,NSW,2320,"99 Kyle Street, Rutherford, NSW, 2320",-32.71265285026184,151.50138013401113,https://www.cleanaway.com.au/location/rutherford/,2024-08-09 13:20:09
SVC1173,Solid waste services,Cleanaway Ryde Resource Recovery Centre,NSW,2116,"145 Wicks Road, Ryde. NSW 2116",-33.78582925278756,151.1384890509105,https://www.cleanaway.com.au/location/cleanaway-ryde-resource-recovery-centre/,2024-08-09 13:20:13
