id,service_name,address,latitude,longitude,services_offered,details_url,scrape_ts,state,postcode
SVC1141,Cleanaway Newstead — Solid Waste Services,"37 Birch Avenue, Newstead, TAS, 7250",-41.43499492006276,147.16411281003428,Miscellaneous,https://www.cleanaway.com.au/location/newstead/,2024-07-26 00:20:23,TAS,7250
SVC1142,Cleanaway Nhulunbuy - Industrial Waste Services,"1 Melville Bay Road, C/O Rio Tinto Gove Nhulunbuy, NT, 0880",-12.190803970805476,136.75348626523842,Industrial waste services,https://www.cleanaway.com.au/location/nhulunbuy/,2024-07-26 00:20:28,NT,0880
SVC1143,Cleanaway Northgate - Solid Waste Services,"172 Crockford Street, Northgate, QLD, 4013",-27.389485848175312,153.08118133290225,Solid waste services,https://www.cleanaway.com.au/location/northgate/,2024-07-26 00:20:34,QLD,4013
SVC1144,Cleanaway Nowra - Solid Waste Services,"7 Tom Thumb Avenue, Nowra, NSW, 2541",-34.91319521406604,150.57975414316385,Solid waste services,https://www.cleanaway.com.au/location/nowra/,2024-07-26 00:20:39,NSW,2541
SVC1144,Cleanaway Nowra - Solid Waste Services,"7 Tom Thumb Avenue, Nowra, NSW, 2541",-34.91319521406604,150.57975414316385,Office,https://www.cleanaway.com.au/location/nowra/,2024-07-26 00:20:39,NSW,2541
SVC1145,Cleanaway Orange Depot - Health Services,"Unit 1, 191 Byng Street, Orange, NSW, 2800",-33.28154054011117,149.1072033609523,Miscellaneous,https://www.cleanaway.com.au/location/byng-st-orange/,2024-07-26 00:20:43,NSW,2800
SVC1146,Cleanaway Orange Liquid Waste Depot,"28 Leewood Drive, Orange, NSW, 2800",-33.31265210461621,149.11038410411652,Liquid waste services,https://www.cleanaway.com.au/location/orange/,2024-07-26 00:20:49,NSW,2800
SVC1147,Cleanaway Oxley Solid Waste Services,"2145 Ipswich Road, Oxley, QLD, 4075",-27.56361920076197,152.98561766604732,Solid waste services,https://www.cleanaway.com.au/location/oxley/,2024-07-26 00:20:54,QLD,4075
SVC1148,Cleanaway Padstow Liquid Waste Services,"12 Stuart Street, Padstow, NSW, 2211",-33.94460372431617,151.03765259217488,Liquid waste services,https://www.cleanaway.com.au/location/padstow/,2024-07-26 00:20:59,NSW,2211
SVC1149,Cleanaway Paget Mackay - Liquids Waste Services,"Lot 3 Crichtons Rd, Paget, QLD, 4740",-21.192329001937534,149.16306718588277,Liquid waste services,https://www.cleanaway.com.au/location/pagetmackay/,2024-07-26 00:21:05,QLD,4740
SVC1150,Cleanaway Paget Mackay - Solid Waste Services,"Lot 3 Crichtons Rd, Paget, QLD, 4740",-21.19235356780925,149.16304804510474,Miscellaneous,https://www.cleanaway.com.au/location/cleanaway-paget-mackay-solid-waste-services/,2024-07-26 00:21:14,QLD,4740
SVC1151,Parkes NSW,"28 May Street, Parkes, NSW, 2600",-33.142893360569104,148.18106230338034,Miscellaneous,https://www.cleanaway.com.au/location/parkes/,2024-07-26 00:21:20,NSW,2600
SVC1152,Cleanaway Parkeston - Liquid Waste Services,"Lot 33 Yarri Road, Parkeston, WA, 6434",-30.70977217952433,121.50860663517297,Liquid waste services,https://www.cleanaway.com.au/location/parkeston/,2024-07-26 00:21:27,WA,6434
SVC1152,Cleanaway Parkeston - Liquid Waste Services,"Lot 33 Yarri Road, Parkeston, WA, 6434",-30.70977217952433,121.50860663517297,Office,https://www.cleanaway.com.au/location/parkeston/,2024-07-26 00:21:27,WA,6434
SVC1153,Cleanaway Parkhurst - Solid Waste Services,"78 Waurn Street, Parkhurst, QLD, 4701",-23.33329659990984,150.50397830176257,Solid waste services,https://www.cleanaway.com.au/location/parkhurst/,2024-07-26 00:21:34,QLD,4701
SVC1154,Cleanaway Peakhurst Solid Waste Depot,"8-10 Depot Road, Mortdale, NSW, 2210",-33.967709135538854,151.06254519445952,Solid waste services,https://www.cleanaway.com.au/location/peakhurst/,2024-07-26 00:28:30,NSW,2210
SVC1155,Perth MRF,"72 Hyne Road, South Guildford, WA, 6055",-31.915738733432097,115.96737529065088,Miscellaneous,https://www.cleanaway.com.au/location/perth-material-recovery-facility/,2024-07-26 00:28:39,WA,6055
SVC1156,Cleanaway Pinjarra,"Alocoa Access Road, South West Highway, Pinjarra, WA, 6208",-32.6599049,115.8285153,Office,https://www.cleanaway.com.au/location/pinjarra/,2024-07-26 00:28:46,WA,6208
SVC1157,Cleanaway Port Adelaide - Solid Waste Services,"2 Francis Rd, Wingfield SA 5013, Australia",-34.84442097392786,138.5429558408226,Solid waste services,https://www.cleanaway.com.au/location/port-adelaide/,2024-07-26 00:28:53,SA,5013
SVC1158,Cleanaway Port Augusta Solid Waste Transfer Station,"Lot 10 Footner Road, Port Augusta, SA, 5710",-32.505562227210376,137.81003601306412,Solid waste services,https://www.cleanaway.com.au/location/stirling-north/,2024-07-26 00:29:01,SA,5710
SVC1159,Cleanaway Port Hedland Liquid & Technical Services,"20 Schillaman Street, Wedgefield, WA, 6721",-20.369430961371663,118.59883890532004,Liquid waste services,https://www.cleanaway.com.au/location/wedgefield/,2024-07-26 00:29:07,WA,6721
SVC1160,Cleanaway Port Hedland Solid Waste Services,"18 Schillaman Street, Wedgefield, WA, 6721",-20.369511269408328,118.59762085464897,Solid waste services,https://www.cleanaway.com.au/location/port-hedland/,2024-07-26 00:29:14,WA,6721
SVC1160,Cleanaway Port Hedland Solid Waste Services,"18 Schillaman Street, Wedgefield, WA, 6721",-20.369511269408328,118.59762085464897,Office,https://www.cleanaway.com.au/location/port-hedland/,2024-07-26 00:29:14,WA,6721
SVC1161,Cleanaway Port Kembla Liquid Waste Services,"Recycling Area 21, Bluescope Steel, Springhill Road, Port Kembla, NSW, 2505",-34.45520241169187,150.87265678476146,Liquid waste services,https://www.cleanaway.com.au/location/port-kembla/,2024-07-26 00:29:19,NSW,2505
SVC1162,Cleanaway Portarlington Road Moolap Depot,"317 Portarlington Road, Moolap, VIC, 3224",-38.16548988320143,144.42027733885604,Solid waste services,https://www.cleanaway.com.au/location/moolap/,2024-07-26 00:29:27,VIC,3224
SVC1163,Cleanaway Portsmith Cairns Solid Waste Services,"66 Fearnley Street, Portsmith Cairns, QLD, 4870",-16.935437983447315,145.77113796653825,Solid waste services,https://www.cleanaway.com.au/location/portsmith/,2024-07-26 00:29:36,QLD,4870
SVC1164,Cleanaway Queanbeyan Liquid Waste Depot,"42B Aurora Ave, Queanbeyan, NSW, 2620",-35.33834372891299,149.24804793546613,Liquid waste services,https://www.cleanaway.com.au/location/queanbeyan/,2024-07-26 00:29:41,NSW,2620
SVC1165,Cleanaway Ramsay SA,"Section 100 Dump Road, Ramsay, SA, 5575",-34.79998343337878,137.78792400506998,Miscellaneous,https://www.cleanaway.com.au/location/ramsay-sa/,2024-07-26 00:29:47,SA,5575
